Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk,Cluster,Customer Segment
486909,34,44171,44171.0,871,9.0,3.7777777777777777,0.0197188200402979,1299.1470588235295,2014,6,54,2018-08-01,4.0,1,0,0,Loyal Frequent Travelers
486933,20,22373,22373.0,426,8.0,2.5,0.0190408081169266,1118.65,2017,7,17,2018-08-01,4.0,0,0,1,Growing Customers
486955,45,68234,68234.0,520,11.0,4.090909090909091,0.0076208341882346,1516.3111111111111,2016,1,35,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
486956,39,50258,50258.0,399,10.0,3.9,0.0079390345815591,1288.6666666666667,2015,1,47,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487027,1,2412,2412.0,0,1.0,1.0,0.0,2412.0,2018,10,2,2018-11-01,1.0,0,0,1,Growing Customers
487070,43,63956,63956.0,1283,11.0,3.909090909090909,0.020060666708362,1487.3488372093022,2012,11,73,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
487195,37,62463,62463.0,1035,11.0,3.363636363636364,0.0165698093271216,1688.1891891891892,2014,9,51,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487212,48,63312,63312.0,2449,10.0,4.8,0.0386814505938842,1319.0,2015,7,41,2018-09-01,3.0,1,0,0,Loyal Frequent Travelers
487228,9,14942,14942.0,480,6.0,1.5,0.0321242136260206,1660.2222222222222,2018,1,11,2018-12-01,0.0,0,0,1,Growing Customers
487359,36,58082,58082.0,926,10.0,3.6,0.0159429771702076,1613.388888888889,2017,5,19,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487486,28,49880,49880.0,709,8.0,3.5,0.0142141138732959,1781.428571428571,2016,2,34,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
487536,0,0,0.0,0,,,0.0,0.0,2015,1,47,,,1,0,2,Inactive Members
487605,37,39559,39559.0,474,9.0,4.111111111111111,0.0119821026820698,1069.162162162162,2012,6,78,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
487726,40,61692,61692.0,0,11.0,3.636363636363636,0.0,1542.3,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487727,27,42881,42881.0,2142,7.0,3.857142857142857,0.0499521932790746,1588.1851851851852,2016,3,33,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
487777,45,65613,65613.0,842,9.0,5.0,0.0128328227637815,1458.0666666666666,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487799,51,77703,116554.5,535,6.0,8.5,0.0045901273653097,1523.5882352941176,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
487807,41,64441,64441.0,437,10.0,4.1,0.0067813969367328,1571.7317073170732,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487823,5,6659,6659.0,0,2.0,2.5,0.0,1331.8,2016,3,33,2017-02-01,22.0,1,1,1,Growing Customers
487901,42,66749,66749.0,0,11.0,3.8181818181818175,0.0,1589.2619047619048,2013,12,60,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
487930,46,54418,54418.0,805,8.0,5.75,0.014792899408284,1183.0,2017,3,21,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488009,16,28332,28332.0,0,7.0,2.2857142857142856,0.0,1770.75,2017,11,13,2018-12-01,0.0,0,0,1,Growing Customers
488044,47,77085,77085.0,0,10.0,4.7,0.0,1640.106382978723,2016,9,27,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
488071,41,75021,75021.0,687,9.0,4.555555555555555,0.0091574359179429,1829.780487804878,2013,1,71,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
488130,76,121112,181668.0,0,8.0,9.5,0.0,1593.578947368421,2018,3,9,2018-11-01,1.0,0,0,3,High-Engagement New Travelers
488151,6,6270,6270.0,1011,2.0,3.0,0.1612440191387559,1045.0,2016,8,28,2017-05-01,19.0,1,1,1,Growing Customers
488188,29,39751,39751.0,0,11.0,2.636363636363636,0.0,1370.7241379310344,2015,4,44,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
488224,0,0,0.0,0,,,0.0,0.0,2013,3,69,,,1,0,2,Inactive Members
488268,45,76007,76007.0,1131,11.0,4.090909090909091,0.0148802084018577,1689.0444444444445,2014,7,53,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
488303,26,45122,45122.0,0,9.0,2.888888888888889,0.0,1735.4615384615386,2017,3,21,2018-11-01,1.0,0,0,1,Growing Customers
488346,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
488535,33,52909,52909.0,437,10.0,3.3,0.0082594643633408,1603.3030303030305,2012,5,79,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
488549,54,70537,70537.0,1065,11.0,4.909090909090909,0.0150984589647986,1306.2407407407406,2013,12,60,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488647,17,21951,21951.0,1083,7.0,2.4285714285714284,0.049337160038267,1291.235294117647,2017,6,18,2018-12-01,0.0,0,0,1,Growing Customers
488675,36,53823,53823.0,352,10.0,3.6,0.0065399550378091,1495.0833333333333,2013,11,61,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
488679,23,32692,32692.0,1180,8.0,2.875,0.0360944573595986,1421.391304347826,2016,4,32,2018-12-01,0.0,0,0,1,Growing Customers
488724,0,0,0.0,0,,,0.0,0.0,2013,1,71,,,1,0,2,Inactive Members
488799,50,76630,76630.0,933,11.0,4.545454545454546,0.012175388229153,1532.6,2014,7,53,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488811,26,47272,70908.0,453,5.0,5.2,0.0063885598239972,1818.1538461538464,2018,3,9,2018-12-01,0.0,0,0,1,Growing Customers
488853,39,59502,59502.0,1425,8.0,4.875,0.0239487748310981,1525.6923076923076,2013,1,71,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488872,43,56605,56605.0,985,9.0,4.777777777777778,0.0174012896387244,1316.3953488372092,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488884,36,53892,53892.0,0,11.0,3.272727272727273,0.0,1497.0,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
488891,0,0,0.0,0,,,0.0,0.0,2013,2,70,,,1,0,2,Inactive Members
489108,26,38494,38494.0,412,10.0,2.6,0.0107029666961084,1480.5384615384614,2012,11,73,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
489115,34,49239,49239.0,1423,9.0,3.7777777777777777,0.0288998558053575,1448.2058823529412,2013,4,68,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
489221,34,56295,56295.0,481,10.0,3.4,0.0085442756905586,1655.735294117647,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
489244,48,73748,73748.0,2126,10.0,4.8,0.0288279004176384,1536.4166666666667,2016,12,24,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
489279,34,47219,47219.0,1016,11.0,3.090909090909091,0.0215167623202524,1388.7941176470588,2013,12,60,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
489301,41,71361,71361.0,811,10.0,4.1,0.0113647510544975,1740.5121951219512,2016,12,24,2018-11-01,1.0,1,0,0,Loyal Frequent Travelers
489335,31,50845,50845.0,369,10.0,3.1,0.0072573507719539,1640.1612903225807,2015,5,43,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
489371,44,68434,68434.0,1397,10.0,4.4,0.0204138293830552,1555.3181818181818,2016,3,33,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
489391,33,50416,75624.0,634,6.0,5.5,0.0083835819316619,1527.7575757575758,2018,3,9,2018-11-01,1.0,0,0,1,Growing Customers
489394,6,9882,9882.0,448,2.0,3.0,0.0453349524387775,1647.0,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
489443,0,0,0.0,0,,,0.0,0.0,2012,6,78,,,0,0,2,Inactive Members
489459,0,0,0.0,0,,,0.0,0.0,2015,2,46,,,1,0,2,Inactive Members
489501,1,1809,1809.0,0,1.0,1.0,0.0,1809.0,2016,6,30,2017-01-01,23.0,1,1,1,Growing Customers
489523,32,61252,61252.0,1247,9.0,3.555555555555556,0.0203585189055051,1914.125,2012,8,76,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
489534,47,79262,79262.0,1408,11.0,4.2727272727272725,0.0177638717165855,1686.4255319148936,2012,7,77,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
489549,11,16732,16732.0,0,4.0,2.75,0.0,1521.090909090909,2018,1,11,2018-08-01,4.0,1,0,1,Growing Customers
489592,4,9090,9090.0,594,2.0,2.0,0.0653465346534653,2272.5,2016,8,28,2017-04-01,20.0,1,1,1,Growing Customers
489609,12,18342,18342.0,0,5.0,2.4,0.0,1528.5,2016,6,30,2018-03-01,9.0,1,1,1,Growing Customers
489628,14,18912,18912.0,0,6.0,2.333333333333333,0.0,1350.857142857143,2017,8,16,2018-11-01,1.0,0,0,1,Growing Customers
489781,39,60025,60025.0,1520,11.0,3.5454545454545454,0.0253227821740941,1539.1025641025642,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
489842,44,62414,62414.0,1195,11.0,4.0,0.0191463453712308,1418.5,2016,1,35,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
489856,51,66026,99039.0,0,5.0,10.2,0.0,1294.6274509803925,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
489956,29,44293,44293.0,1512,9.0,3.2222222222222223,0.0341363195087259,1527.344827586207,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
489985,22,37402,37402.0,750,8.0,2.75,0.0200524036147799,1700.090909090909,2018,1,11,2018-12-01,0.0,0,0,1,Growing Customers
490053,36,60922,60922.0,518,10.0,3.6,0.0085026755523456,1692.2777777777778,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490250,30,42518,42518.0,726,8.0,3.75,0.0170751211251705,1417.2666666666669,2014,3,57,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490387,0,0,0.0,0,,,0.0,0.0,2015,7,41,,,1,0,2,Inactive Members
490439,23,36193,36193.0,703,7.0,3.2857142857142856,0.0194236454563037,1573.608695652174,2017,5,19,2018-01-01,11.0,1,1,1,Growing Customers
490479,50,71954,71954.0,542,10.0,5.0,0.0075325902660032,1439.08,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490487,41,66166,66166.0,1410,10.0,4.1,0.0213100383882961,1613.8048780487804,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490553,48,72175,72175.0,776,11.0,4.363636363636363,0.0107516453065465,1503.6458333333333,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490562,16,26976,26976.0,0,7.0,2.2857142857142856,0.0,1686.0,2017,10,14,2018-10-01,2.0,0,0,1,Growing Customers
490563,24,35178,35178.0,386,9.0,2.6666666666666665,0.010972767070328,1465.75,2012,9,75,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490774,39,56774,56774.0,1691,10.0,3.9,0.0297847606298657,1455.7435897435898,2014,3,57,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
490806,45,70186,70186.0,408,11.0,4.090909090909091,0.0058131251246687,1559.6888888888889,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490824,30,48119,48119.0,0,9.0,3.333333333333333,0.0,1603.9666666666667,2015,10,38,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490840,33,51505,51505.0,863,9.0,3.6666666666666665,0.016755654790797,1560.7575757575758,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490860,33,47192,47192.0,587,9.0,3.6666666666666665,0.0124385489065943,1430.060606060606,2017,9,15,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
490932,49,85384,85384.0,871,10.0,4.9,0.0102009744214372,1742.530612244898,2015,9,39,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
490984,38,64081,64081.0,1961,10.0,3.8,0.0306018944773021,1686.342105263158,2013,4,68,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
491005,28,41092,41092.0,3340,10.0,2.8,0.0812810279373114,1467.571428571429,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491122,30,44223,44223.0,1134,8.0,3.75,0.0256427650769961,1474.1,2017,4,20,2018-07-01,5.0,0,0,0,Loyal Frequent Travelers
491242,58,81393,122089.5,0,7.0,8.285714285714286,0.0,1403.3275862068965,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
491244,19,41084,61626.0,0,5.0,3.8,0.0,2162.315789473684,2018,2,10,2018-09-01,3.0,0,0,1,Growing Customers
491253,27,33958,33958.0,626,8.0,3.375,0.0184345367807291,1257.7037037037037,2015,8,40,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491310,27,46352,46352.0,1129,8.0,3.375,0.0243570935450466,1716.7407407407406,2017,8,16,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
491351,42,64428,64428.0,0,10.0,4.2,0.0,1534.0,2015,8,40,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491369,44,61400,61400.0,471,11.0,4.0,0.0076710097719869,1395.4545454545455,2014,12,48,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
491391,41,46253,46253.0,1850,9.0,4.555555555555555,0.0399974055736925,1128.121951219512,2012,7,77,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491404,37,53020,53020.0,1199,10.0,3.7,0.0226141078838174,1432.972972972973,2017,7,17,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
491481,40,67766,67766.0,1888,10.0,4.0,0.0278605790514417,1694.15,2015,3,45,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491495,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
491513,33,43880,43880.0,0,9.0,3.6666666666666665,0.0,1329.6969696969695,2016,1,35,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
491643,7,16047,16047.0,0,3.0,2.333333333333333,0.0,2292.428571428572,2018,8,4,2018-11-01,1.0,0,0,1,Growing Customers
491690,68,104044,156066.0,0,7.0,9.714285714285714,0.0,1530.0588235294117,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
491704,0,0,0.0,0,,,0.0,0.0,2014,1,59,,,1,0,2,Inactive Members
491773,49,71597,71597.0,1443,12.0,4.083333333333333,0.0201544757461904,1461.1632653061224,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491907,32,47960,47960.0,951,8.0,4.0,0.0198290241868223,1498.75,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491948,24,35629,35629.0,562,8.0,3.0,0.015773667518033,1484.5416666666667,2017,10,14,2018-12-01,0.0,0,0,1,Growing Customers
491986,44,62036,62036.0,325,10.0,4.4,0.0052388935456831,1409.909090909091,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
491987,51,81745,81745.0,318,11.0,4.636363636363637,0.003890146186311,1602.843137254902,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492011,37,55419,55419.0,414,10.0,3.7,0.0074703621501651,1497.8108108108108,2018,5,7,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492036,8,12750,12750.0,0,4.0,2.0,0.0,1593.75,2017,5,19,2018-01-01,11.0,1,1,1,Growing Customers
492090,49,93200,139800.0,0,6.0,8.166666666666666,0.0,1902.0408163265304,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
492158,42,70595,70595.0,0,10.0,4.2,0.0,1680.8333333333333,2013,8,64,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
492159,38,63704,63704.0,368,9.0,4.222222222222222,0.0057767173175938,1676.421052631579,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492165,34,50332,50332.0,1562,11.0,3.090909090909091,0.0310339346737661,1480.3529411764705,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492226,46,106289,159433.5,993,5.0,9.2,0.0062283020820592,2310.6304347826085,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
492265,8,14513,14513.0,1119,4.0,2.0,0.0771032867084682,1814.125,2016,9,27,2017-05-01,19.0,1,1,1,Growing Customers
492367,25,40694,40694.0,0,7.0,3.571428571428572,0.0,1627.76,2017,10,14,2018-12-01,0.0,0,0,1,Growing Customers
492401,31,54757,54757.0,0,9.0,3.4444444444444446,0.0,1766.354838709677,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492433,46,73855,73855.0,982,11.0,4.181818181818182,0.0132963238778687,1605.5434782608695,2015,6,42,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492496,57,97617,97617.0,2093,10.0,5.7,0.0214409375416167,1712.578947368421,2017,4,20,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492505,31,54600,54600.0,1151,9.0,3.4444444444444446,0.021080586080586,1761.2903225806451,2013,5,67,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
492575,25,37754,37754.0,600,6.0,4.166666666666667,0.0158923557768713,1510.16,2017,3,21,2017-10-01,14.0,1,1,1,Growing Customers
492695,54,53060,79590.0,0,8.0,6.75,0.0,982.5925925925926,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
492700,5,7785,7785.0,0,2.0,2.5,0.0,1557.0,2016,7,29,2017-03-01,21.0,1,1,1,Growing Customers
492757,43,68231,68231.0,432,12.0,3.583333333333333,0.0063314329263824,1586.7674418604652,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492789,36,57754,57754.0,398,9.0,4.0,0.0068912975724625,1604.2777777777778,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492812,28,44491,44491.0,0,9.0,3.111111111111111,0.0,1588.9642857142858,2017,1,23,2018-11-01,1.0,0,0,1,Growing Customers
492883,31,50819,50819.0,0,10.0,3.1,0.0,1639.3225806451612,2013,5,67,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492966,41,57676,57676.0,364,12.0,3.4166666666666665,0.0063111172758166,1406.7317073170732,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
492973,64,117874,176811.0,1232,5.0,12.8,0.0069678922691461,1841.78125,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
493061,34,50207,50207.0,1007,10.0,3.4,0.020056964168343,1476.6764705882354,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493088,47,64437,64437.0,2609,11.0,4.2727272727272725,0.0404891599546844,1371.0,2014,7,53,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493283,33,55416,55416.0,928,10.0,3.3,0.0167460661180886,1679.2727272727273,2014,1,59,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
493337,0,0,0.0,0,,,0.0,0.0,2015,4,44,,,1,0,2,Inactive Members
493350,37,53940,53940.0,1815,9.0,4.111111111111111,0.0336484983314794,1457.837837837838,2017,4,20,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493358,25,31160,31160.0,795,6.0,4.166666666666667,0.0255134788189987,1246.4,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
493369,62,67288,100932.0,0,6.0,10.333333333333334,0.0,1085.2903225806451,2018,4,8,2018-11-01,1.0,0,0,3,High-Engagement New Travelers
493427,44,63488,63488.0,626,9.0,4.888888888888889,0.009860131048387,1442.909090909091,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493598,48,75231,75231.0,1020,10.0,4.8,0.0135582406188938,1567.3125,2012,5,79,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
493606,0,0,0.0,0,,,0.0,0.0,2016,2,34,,,1,0,2,Inactive Members
493640,44,47360,71040.0,0,5.0,8.8,0.0,1076.3636363636365,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
493677,59,84176,84176.0,343,11.0,5.363636363636363,0.0040747956662231,1426.7118644067796,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493775,48,80989,80989.0,408,12.0,4.0,0.005037721172011,1687.2708333333333,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493800,33,56824,56824.0,3734,10.0,3.3,0.0657116711248768,1721.939393939394,2014,5,55,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
493819,44,53004,53004.0,463,11.0,4.0,0.0087351897969964,1204.6363636363635,2012,7,77,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493827,0,0,0.0,0,,,0.0,0.0,2014,4,56,,,1,0,2,Inactive Members
493894,41,68156,68156.0,0,11.0,3.727272727272727,0.0,1662.341463414634,2013,8,64,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493925,33,44550,44550.0,1183,10.0,3.3,0.0265544332210998,1350.0,2012,7,77,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
493972,31,43139,43139.0,372,10.0,3.1,0.0086232875124597,1391.5806451612902,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494062,33,53403,53403.0,637,9.0,3.6666666666666665,0.0119281688294665,1618.2727272727273,2012,11,73,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494179,57,89195,89195.0,0,12.0,4.75,0.0,1564.8245614035088,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494206,53,67153,67153.0,1134,10.0,5.3,0.016886810715828,1267.0377358490566,2014,5,55,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494213,45,58629,58629.0,465,11.0,4.090909090909091,0.0079312285728905,1302.8666666666666,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494263,37,61391,61391.0,876,10.0,3.7,0.0142691925526542,1659.2162162162165,2017,3,21,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
494284,31,43417,43417.0,0,8.0,3.875,0.0,1400.548387096774,2016,9,27,2018-12-01,0.0,0,0,1,Growing Customers
494384,42,64697,64697.0,803,10.0,4.2,0.0124117037884291,1540.404761904762,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494438,5,8605,8605.0,1214,3.0,1.6666666666666667,0.1410807669959326,1721.0,2017,1,23,2017-04-01,20.0,1,1,1,Growing Customers
494498,35,61397,61397.0,770,10.0,3.5,0.0125413293809143,1754.2,2014,6,54,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494515,26,49928,49928.0,2178,8.0,3.25,0.043622816856273,1920.3076923076924,2017,6,18,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494536,0,0,0.0,0,,,0.0,0.0,2017,3,21,,,0,0,2,Inactive Members
494552,2,4488,4488.0,467,1.0,2.0,0.1040552584670231,2244.0,2018,5,7,2018-09-01,3.0,0,0,1,Growing Customers
494600,41,61218,61218.0,365,10.0,4.1,0.0059622986703257,1493.121951219512,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494885,52,79154,79154.0,983,12.0,4.333333333333333,0.012418829117922,1522.1923076923076,2015,12,36,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
494887,26,46512,46512.0,344,9.0,2.888888888888889,0.0073959408324733,1788.923076923077,2017,3,21,2018-10-01,2.0,0,0,1,Growing Customers
494899,45,76058,76058.0,940,11.0,4.090909090909091,0.0123589891924583,1690.1777777777777,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495027,27,42867,42867.0,0,6.0,4.5,0.0,1587.6666666666667,2015,3,45,2018-11-01,1.0,0,0,1,Growing Customers
495058,40,58127,58127.0,1403,10.0,4.0,0.0241368038949197,1453.175,2013,1,71,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
495148,33,55450,55450.0,1410,8.0,4.125,0.0254283137962128,1680.3030303030305,2015,9,39,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
495168,42,59586,59586.0,343,12.0,3.5,0.0057563857281911,1418.7142857142858,2016,8,28,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
495253,34,49020,49020.0,2611,8.0,4.25,0.0532639738882088,1441.764705882353,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495286,34,46400,46400.0,2332,10.0,3.4,0.0502586206896551,1364.7058823529412,2017,4,20,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495369,15,22072,22072.0,0,4.0,3.75,0.0,1471.4666666666667,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
495381,40,65237,65237.0,0,9.0,4.444444444444445,0.0,1630.925,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495403,68,113515,170272.5,551,7.0,9.714285714285714,0.0032359893699804,1669.3382352941176,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
495473,42,65041,65041.0,0,11.0,3.8181818181818175,0.0,1548.595238095238,2018,11,1,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495632,4,8252,8252.0,0,2.0,2.0,0.0,2063.0,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
495707,23,38583,38583.0,0,8.0,2.875,0.0,1677.5217391304348,2017,8,16,2018-12-01,0.0,0,0,1,Growing Customers
495773,45,46374,46374.0,1478,9.0,5.0,0.0318713071979988,1030.5333333333333,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495787,35,51327,51327.0,949,10.0,3.5,0.0184892941336918,1466.4857142857145,2016,4,32,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
495912,33,56976,56976.0,2291,11.0,3.0,0.0402099129458017,1726.5454545454545,2014,8,52,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
495926,4,3544,3544.0,0,1.0,4.0,0.0,886.0,2018,10,2,2018-11-01,1.0,0,0,1,Growing Customers
495942,32,48594,48594.0,407,11.0,2.909090909090909,0.0083755196114746,1518.5625,2016,10,26,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
496014,39,61431,61431.0,504,11.0,3.5454545454545454,0.0082043268056844,1575.1538461538462,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496052,0,0,0.0,0,,,0.0,0.0,2015,5,43,,,1,0,2,Inactive Members
496159,31,36584,36584.0,1807,9.0,3.4444444444444446,0.0493931773452875,1180.1290322580646,2018,11,1,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
496191,40,59903,59903.0,0,10.0,4.0,0.0,1497.575,2014,6,54,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
496233,31,42998,42998.0,0,10.0,3.1,0.0,1387.032258064516,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496325,48,65881,65881.0,1876,11.0,4.363636363636363,0.0284755847664728,1372.5208333333333,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496329,46,57591,57591.0,469,9.0,5.111111111111111,0.0081436335538539,1251.9782608695652,2017,3,21,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496357,42,67083,67083.0,882,10.0,4.2,0.013147891418094,1597.2142857142858,2018,11,1,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496371,39,64367,64367.0,1195,11.0,3.5454545454545454,0.0185654139543554,1650.4358974358977,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
496387,22,26850,26850.0,1552,7.0,3.142857142857143,0.05780260707635,1220.4545454545455,2013,11,61,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
